OG(2,6);qmult;S[3,1,0];S[3,1];q1*q2*S[2]
OG(2,6);qmult;S[3,1,0];S[3,2];q1*q2*S[3]+q1*q2*S[2,1,0]
OG(2,6);qmult;S[3,1,0];S[1,1,0];q2*S[3]+q2*S[2,1]
OG(2,6);qmult;S[3,1,0];S[2,1,0];q2*S[3,1]
OG(2,6);qmult;S[3,1,0];S[3,1,0];q2*q1*S[1,1,0]
IG(2,6);qmult;S[1];S[];S[1]
IG(2,6);qmult;S[1];S[1];S[2]+S[1,1]
IG(2,6);qmult;S[1];S[1,1];S[2,1]
IG(2,6);qmult;S[1];S[2];S[3]+S[2,1]
IG(2,6);qmult;S[1];S[2,1];S[4]+2*S[3,1]
IG(2,6);qmult;S[1];S[3];S[3,1]+2*S[4]
IG(2,6);qmult;S[1];S[3,1];S[3,2]+S[4,1]
IG(2,6);qmult;S[1];S[3,2];S[4,2]
IG(2,6);qmult;S[1];S[4];q*S[]+S[4,1]
IG(2,6);qmult;S[1];S[4,1];q*S[1]+S[4,2]
IG(2,6);qmult;S[1];S[4,2];q*S[2]+S[4,3]
IG(2,6);qmult;S[1];S[4,3];q*S[3]
IG(2,6);qmult;S[2];S[];S[2]
IG(2,6);qmult;S[2];S[1];S[3]+S[2,1]
IG(2,6);qmult;S[2];S[1,1];S[4]+S[3,1]
IG(2,6);qmult;S[2];S[2];2*S[4]+2*S[3,1]
IG(2,6);qmult;S[2];S[2,1];q*S[]+S[3,2]+2*S[4,1]
IG(2,6);qmult;S[2];S[3];q*S[]+S[3,2]+2*S[4,1]
IG(2,6);qmult;S[2];S[3,1];q*S[1]+S[4,2]
IG(2,6);qmult;S[2];S[3,2];q*S[2]
IG(2,6);qmult;S[2];S[4];q*S[1]+S[4,2]
IG(2,6);qmult;S[2];S[4,1];q*S[2]+q*S[1,1]+S[4,3]
IG(2,6);qmult;S[2];S[4,2];q*S[3]+q*S[2,1]
IG(2,6);qmult;S[2];S[4,3];q*S[4]+q*S[3,1]
IG(2,6);qmult;S[3];S[];S[3]
IG(2,6);qmult;S[3];S[1];S[3,1]+2*S[4]
IG(2,6);qmult;S[3];S[1,1];q*S[]+S[4,1]
IG(2,6);qmult;S[3];S[2];q*S[]+S[3,2]+2*S[4,1]
IG(2,6);qmult;S[3];S[2,1];2*q*S[1]+S[4,2]
IG(2,6);qmult;S[3];S[3];q*S[1]+2*S[4,2]
IG(2,6);qmult;S[3];S[3,1];q*S[2]+q*S[1,1]
IG(2,6);qmult;S[3];S[3,2];q*S[2,1]
IG(2,6);qmult;S[3];S[4];q*S[2]+S[4,3]
IG(2,6);qmult;S[3];S[4,1];q*S[3]+q*S[2,1]
IG(2,6);qmult;S[3];S[4,2];q*S[4]+2*q*S[3,1]
IG(2,6);qmult;S[3];S[4,3];q*S[3,2]+q*S[4,1]
IG(2,6);qmult;S[4];S[];S[4]
IG(2,6);qmult;S[4];S[1];q*S[]+S[4,1]
IG(2,6);qmult;S[4];S[1,1];q*S[1]
IG(2,6);qmult;S[4];S[2];q*S[1]+S[4,2]
IG(2,6);qmult;S[4];S[2,1];q*S[2]+q*S[1,1]
IG(2,6);qmult;S[4];S[3];q*S[2]+S[4,3]
IG(2,6);qmult;S[4];S[3,1];q*S[2,1]
IG(2,6);qmult;S[4];S[3,2];q*S[3,1]
IG(2,6);qmult;S[4];S[4];q*S[3]
IG(2,6);qmult;S[4];S[4,1];q*S[4]+q*S[3,1]
IG(2,6);qmult;S[4];S[4,2];q*S[3,2]+q*S[4,1]
IG(2,6);qmult;S[4];S[4,3];q*S[4,2]
OG(2,8);qmult;S[];S[];S[]
OG(2,8);qmult;S[];S[1];S[1]
OG(2,8);qmult;S[];S[2];S[2]
OG(2,8);qmult;S[];S[3];S[3]
OG(2,8);qmult;S[];S[4];S[4]
OG(2,8);qmult;S[];S[5];S[5]
OG(2,8);qmult;S[];S[1,1];S[1,1]
OG(2,8);qmult;S[];S[2,0];S[2,0]
OG(2,8);qmult;S[];S[2,1];S[2,1]
OG(2,8);qmult;S[];S[2,2];S[2,2]
OG(2,8);qmult;S[];S[3,1];S[3,1]
OG(2,8);qmult;S[];S[3,2];S[3,2]
OG(2,8);qmult;S[];S[4,1];S[4,1]
OG(2,8);qmult;S[];S[4,2];S[4,2]
OG(2,8);qmult;S[];S[4,3];S[4,3]
OG(2,8);qmult;S[];S[5,1];S[5,1]
OG(2,8);qmult;S[];S[5,2];S[5,2]
OG(2,8);qmult;S[];S[5,3];S[5,3]
OG(2,8);qmult;S[];S[5,4];S[5,4]
OG(2,8);qmult;S[];S[2,1,0];S[2,1,0]
OG(2,8);qmult;S[];S[2,2,0];S[2,2,0]
OG(2,8);qmult;S[];S[3,2,0];S[3,2,0]
OG(2,8);qmult;S[];S[4,2,0];S[4,2,0]
OG(2,8);qmult;S[];S[5,2,0];S[5,2,0]
OG(2,8);qmult;S[1];S[];S[1]
OG(2,8);qmult;S[1];S[1];S[1,1]+S[2]+S[2,0]
OG(2,8);qmult;S[1];S[2];S[3]+S[2,1]
OG(2,8);qmult;S[1];S[3];S[4]+S[3,1]
OG(2,8);qmult;S[1];S[4];S[4,1]+2*S[5]
OG(2,8);qmult;S[1];S[5];S[5,1]
OG(2,8);qmult;S[1];S[1,1];S[2,1]+S[2,1,0]
OG(2,8);qmult;S[1];S[2,0];S[3]+S[2,1,0]
OG(2,8);qmult;S[1];S[2,1];S[2,2]+S[3,1]
OG(2,8);qmult;S[1];S[2,2];S[4,1]+2*S[3,2]
OG(2,8);qmult;S[1];S[3,1];q*S[]+S[5]+S[3,2]+2*S[4,1]+S[3,2,0]
OG(2,8);qmult;S[1];S[3,2];S[4,2]
OG(2,8);qmult;S[1];S[4,1];q*S[1]+S[4,2]+S[5,1]+S[4,2,0]
OG(2,8);qmult;S[1];S[4,2];q*S[2,0]+S[4,3]+S[5,2]
OG(2,8);qmult;S[1];S[4,3];q*S[3]+S[5,3]
OG(2,8);qmult;S[1];S[5,1];q*S[1,1]+S[5,2]+S[5,2,0]
OG(2,8);qmult;S[1];S[5,2];q*S[2,1,0]+S[5,3]
OG(2,8);qmult;S[1];S[5,3];q*S[3,1]+S[5,4]
OG(2,8);qmult;S[1];S[5,4];2*q^2*S[]+q*S[4,1]
OG(2,8);qmult;S[1];S[2,1,0];S[3,1]+S[2,2,0]
OG(2,8);qmult;S[1];S[2,2,0];S[4,1]+2*S[3,2,0]
OG(2,8);qmult;S[1];S[3,2,0];S[4,2,0]
OG(2,8);qmult;S[1];S[4,2,0];q*S[2]+S[4,3]+S[5,2,0]
OG(2,8);qmult;S[1];S[5,2,0];q*S[2,1]+S[5,3]
OG(2,8);qmult;S[2];S[];S[2]
OG(2,8);qmult;S[2];S[1];S[3]+S[2,1]
OG(2,8);qmult;S[2];S[2];S[4]+S[2,2]
OG(2,8);qmult;S[2];S[3];S[5]+S[3,2]+S[4,1]
OG(2,8);qmult;S[2];S[4];S[4,2]+S[5,1]
OG(2,8);qmult;S[2];S[5];S[5,2]
OG(2,8);qmult;S[2];S[1,1];S[3,1]
OG(2,8);qmult;S[2];S[2,0];S[3,1]
OG(2,8);qmult;S[2];S[2,1];S[5]+S[3,2]+S[4,1]
OG(2,8);qmult;S[2];S[2,2];S[4,2]+S[5,1]
OG(2,8);qmult;S[2];S[3,1];q*S[1]+S[4,2]+S[5,1]+S[4,2,0]
OG(2,8);qmult;S[2];S[3,2];S[5,2]
OG(2,8);qmult;S[2];S[4,1];q*S[1,1]+q*S[2,0]+S[4,3]+S[5,2,0]
OG(2,8);qmult;S[2];S[4,2];q*S[2,1,0]+S[5,3]
OG(2,8);qmult;S[2];S[4,3];q*S[3,1]
OG(2,8);qmult;S[2];S[5,1];q*S[2,1,0]+S[5,3]
OG(2,8);qmult;S[2];S[5,2];q*S[2,2,0]+S[5,4]
OG(2,8);qmult;S[2];S[5,3];q^2*S[]+q*S[4,1]+q*S[3,2,0]
OG(2,8);qmult;S[2];S[5,4];q^2*S[1]+q*S[4,2,0]
OG(2,8);qmult;S[2];S[2,1,0];q*S[]+S[4,1]+S[3,2,0]
OG(2,8);qmult;S[2];S[2,2,0];q*S[1]+S[4,2,0]
OG(2,8);qmult;S[2];S[3,2,0];q*S[2]
OG(2,8);qmult;S[2];S[4,2,0];q*S[3]+q*S[2,1]
OG(2,8);qmult;S[2];S[5,2,0];q*S[3,1]
OG(2,8);qmult;S[3];S[];S[3]
OG(2,8);qmult;S[3];S[1];S[4]+S[3,1]
OG(2,8);qmult;S[3];S[2];S[5]+S[3,2]+S[4,1]
OG(2,8);qmult;S[3];S[3];S[5,1]+S[4,2]+S[4,2,0]
OG(2,8);qmult;S[3];S[4];S[4,3]+S[5,2]+S[5,2,0]
OG(2,8);qmult;S[3];S[5];S[5,3]
OG(2,8);qmult;S[3];S[1,1];q*S[]+S[5]+S[4,1]
OG(2,8);qmult;S[3];S[2,0];S[5]+S[4,1]+S[3,2,0]
OG(2,8);qmult;S[3];S[2,1];q*S[1]+S[4,2]+S[5,1]
OG(2,8);qmult;S[3];S[2,2];q*S[1,1]+q*S[2,0]+S[5,2]
OG(2,8);qmult;S[3];S[3,1];q*S[2]+q*S[1,1]+q*S[2,0]+S[4,3]+S[5,2]+S[5,2,0]
OG(2,8);qmult;S[3];S[3,2];q*S[2,1,0]
OG(2,8);qmult;S[3];S[4,1];q*S[3]+q*S[2,1]+q*S[2,1,0]+S[5,3]
OG(2,8);qmult;S[3];S[4,2];q*S[3,1]+q*S[2,2,0]
OG(2,8);qmult;S[3];S[4,3];q*S[3,2]+q*S[4,1]+q*S[3,2,0]
OG(2,8);qmult;S[3];S[5,1];q*S[3,1]+S[5,4]
OG(2,8);qmult;S[3];S[5,2];q^2*S[]+q*S[4,1]+q*S[3,2,0]
OG(2,8);qmult;S[3];S[5,3];q^2*S[1]+q*S[4,2]+q*S[4,2,0]
OG(2,8);qmult;S[3];S[5,4];q^2*S[2]+q^2*S[2,0]+q*S[4,3]
OG(2,8);qmult;S[3];S[2,1,0];q*S[1]+S[5,1]+S[4,2,0]
OG(2,8);qmult;S[3];S[2,2,0];q*S[2]+q*S[1,1]+S[5,2,0]
OG(2,8);qmult;S[3];S[3,2,0];q*S[2,1]
OG(2,8);qmult;S[3];S[4,2,0];q*S[2,2]+q*S[3,1]
OG(2,8);qmult;S[3];S[5,2,0];q^2*S[]+q*S[3,2]+q*S[4,1]
OG(2,8);qmult;S[4];S[];S[4]
OG(2,8);qmult;S[4];S[1];S[4,1]+2*S[5]
OG(2,8);qmult;S[4];S[2];S[4,2]+S[5,1]
OG(2,8);qmult;S[4];S[3];S[4,3]+S[5,2]+S[5,2,0]
OG(2,8);qmult;S[4];S[4];2*S[5,3]
OG(2,8);qmult;S[4];S[5];S[5,4]
OG(2,8);qmult;S[4];S[1,1];q*S[1]+S[5,1]
OG(2,8);qmult;S[4];S[2,0];S[5,1]+S[4,2,0]
OG(2,8);qmult;S[4];S[2,1];q*S[1,1]+q*S[2,0]+S[5,2]
OG(2,8);qmult;S[4];S[2,2];2*q*S[2,1,0]
OG(2,8);qmult;S[4];S[3,1];q*S[3]+q*S[2,1]+q*S[2,1,0]+S[5,3]
OG(2,8);qmult;S[4];S[3,2];q*S[2,2,0]
OG(2,8);qmult;S[4];S[4,1];2*q*S[3,1]
OG(2,8);qmult;S[4];S[4,2];q*S[4,1]+2*q*S[3,2,0]
OG(2,8);qmult;S[4];S[4,3];q*S[4,2]+q*S[4,2,0]
OG(2,8);qmult;S[4];S[5,1];2*q^2*S[]+q*S[4,1]
OG(2,8);qmult;S[4];S[5,2];q^2*S[1]+q*S[4,2,0]
OG(2,8);qmult;S[4];S[5,3];q^2*S[2]+q^2*S[2,0]+q*S[4,3]
OG(2,8);qmult;S[4];S[5,4];2*q^2*S[3]
OG(2,8);qmult;S[4];S[2,1,0];q*S[2]+q*S[1,1]+S[5,2,0]
OG(2,8);qmult;S[4];S[2,2,0];2*q*S[2,1]
OG(2,8);qmult;S[4];S[3,2,0];q*S[2,2]
OG(2,8);qmult;S[4];S[4,2,0];2*q*S[3,2]+q*S[4,1]
OG(2,8);qmult;S[4];S[5,2,0];q^2*S[1]+q*S[4,2]
OG(2,8);qmult;S[5];S[];S[5]
OG(2,8);qmult;S[5];S[1];S[5,1]
OG(2,8);qmult;S[5];S[2];S[5,2]
OG(2,8);qmult;S[5];S[3];S[5,3]
OG(2,8);qmult;S[5];S[4];S[5,4]
OG(2,8);qmult;S[5];S[5];q^2*S[]
OG(2,8);qmult;S[5];S[1,1];q*S[1,1]
OG(2,8);qmult;S[5];S[2,0];S[5,2,0]
OG(2,8);qmult;S[5];S[2,1];q*S[2,1,0]
OG(2,8);qmult;S[5];S[2,2];q*S[2,2,0]
OG(2,8);qmult;S[5];S[3,1];q*S[3,1]
OG(2,8);qmult;S[5];S[3,2];q*S[3,2,0]
OG(2,8);qmult;S[5];S[4,1];q*S[4,1]
OG(2,8);qmult;S[5];S[4,2];q*S[4,2,0]
OG(2,8);qmult;S[5];S[4,3];q*S[4,3]
OG(2,8);qmult;S[5];S[5,1];q^2*S[1]
OG(2,8);qmult;S[5];S[5,2];q^2*S[2]
OG(2,8);qmult;S[5];S[5,3];q^2*S[3]
OG(2,8);qmult;S[5];S[5,4];q^2*S[4]
OG(2,8);qmult;S[5];S[2,1,0];q*S[2,1]
OG(2,8);qmult;S[5];S[2,2,0];q*S[2,2]
OG(2,8);qmult;S[5];S[3,2,0];q*S[3,2]
OG(2,8);qmult;S[5];S[4,2,0];q*S[4,2]
OG(2,8);qmult;S[5];S[5,2,0];q^2*S[2,0]
OG(2,8);qmult;S[1,1];S[];S[1,1]
OG(2,8);qmult;S[1,1];S[1];S[2,1]+S[2,1,0]
OG(2,8);qmult;S[1,1];S[2];S[3,1]
OG(2,8);qmult;S[1,1];S[3];q*S[]+S[5]+S[4,1]
OG(2,8);qmult;S[1,1];S[4];q*S[1]+S[5,1]
OG(2,8);qmult;S[1,1];S[5];q*S[1,1]
OG(2,8);qmult;S[1,1];S[1,1];S[2,2]+S[2,2,0]
OG(2,8);qmult;S[1,1];S[2,0];S[3,1]
OG(2,8);qmult;S[1,1];S[2,1];S[3,2]+S[4,1]+S[3,2,0]
OG(2,8);qmult;S[1,1];S[2,2];S[4,2]+S[4,2,0]
OG(2,8);qmult;S[1,1];S[3,1];q*S[1]+S[4,2]+S[5,1]+S[4,2,0]
OG(2,8);qmult;S[1,1];S[3,2];S[4,3]
OG(2,8);qmult;S[1,1];S[4,1];q*S[2]+q*S[2,0]+S[5,2]+S[5,2,0]
OG(2,8);qmult;S[1,1];S[4,2];q*S[3]+S[5,3]
OG(2,8);qmult;S[1,1];S[4,3];q*S[4]+S[5,4]
OG(2,8);qmult;S[1,1];S[5,1];q*S[2,1]+q*S[2,1,0]
OG(2,8);qmult;S[1,1];S[5,2];q*S[3,1]
OG(2,8);qmult;S[1,1];S[5,3];q^2*S[]+q*S[5]+q*S[4,1]
OG(2,8);qmult;S[1,1];S[5,4];q^2*S[1]+q*S[5,1]
OG(2,8);qmult;S[1,1];S[2,1,0];S[3,2]+S[4,1]+S[3,2,0]
OG(2,8);qmult;S[1,1];S[2,2,0];S[4,2]+S[4,2,0]
OG(2,8);qmult;S[1,1];S[3,2,0];S[4,3]
OG(2,8);qmult;S[1,1];S[4,2,0];q*S[3]+S[5,3]
OG(2,8);qmult;S[1,1];S[5,2,0];q*S[3,1]
OG(2,8);qmult;S[2,0];S[];S[2,0]
OG(2,8);qmult;S[2,0];S[1];S[3]+S[2,1,0]
OG(2,8);qmult;S[2,0];S[2];S[3,1]
OG(2,8);qmult;S[2,0];S[3];S[5]+S[4,1]+S[3,2,0]
OG(2,8);qmult;S[2,0];S[4];S[5,1]+S[4,2,0]
OG(2,8);qmult;S[2,0];S[5];S[5,2,0]
OG(2,8);qmult;S[2,0];S[1,1];S[3,1]
OG(2,8);qmult;S[2,0];S[2,0];S[4]+S[2,2,0]
OG(2,8);qmult;S[2,0];S[2,1];q*S[]+S[3,2]+S[4,1]
OG(2,8);qmult;S[2,0];S[2,2];q*S[1]+S[4,2]
OG(2,8);qmult;S[2,0];S[3,1];q*S[1]+S[4,2]+S[5,1]+S[4,2,0]
OG(2,8);qmult;S[2,0];S[3,2];q*S[2,0]
OG(2,8);qmult;S[2,0];S[4,1];q*S[2]+q*S[1,1]+S[4,3]+S[5,2]
OG(2,8);qmult;S[2,0];S[4,2];q*S[3]+q*S[2,1,0]
OG(2,8);qmult;S[2,0];S[4,3];q*S[3,1]
OG(2,8);qmult;S[2,0];S[5,1];q*S[2,1]+S[5,3]
OG(2,8);qmult;S[2,0];S[5,2];q*S[3,1]
OG(2,8);qmult;S[2,0];S[5,3];q^2*S[]+q*S[3,2]+q*S[4,1]
OG(2,8);qmult;S[2,0];S[5,4];q^2*S[1]+q*S[4,2]
OG(2,8);qmult;S[2,0];S[2,1,0];S[5]+S[4,1]+S[3,2,0]
OG(2,8);qmult;S[2,0];S[2,2,0];S[5,1]+S[4,2,0]
OG(2,8);qmult;S[2,0];S[3,2,0];S[5,2,0]
OG(2,8);qmult;S[2,0];S[4,2,0];q*S[2,1]+S[5,3]
OG(2,8);qmult;S[2,0];S[5,2,0];q*S[2,2]+S[5,4]
OG(2,8);qmult;S[2,1];S[];S[2,1]
OG(2,8);qmult;S[2,1];S[1];S[2,2]+S[3,1]
OG(2,8);qmult;S[2,1];S[2];S[5]+S[3,2]+S[4,1]
OG(2,8);qmult;S[2,1];S[3];q*S[1]+S[4,2]+S[5,1]
OG(2,8);qmult;S[2,1];S[4];q*S[1,1]+q*S[2,0]+S[5,2]
OG(2,8);qmult;S[2,1];S[5];q*S[2,1,0]
OG(2,8);qmult;S[2,1];S[1,1];S[3,2]+S[4,1]+S[3,2,0]
OG(2,8);qmult;S[2,1];S[2,0];q*S[]+S[3,2]+S[4,1]
OG(2,8);qmult;S[2,1];S[2,1];S[5,1]+S[4,2]+S[4,2,0]
OG(2,8);qmult;S[2,1];S[2,2];S[4,3]+S[5,2]+S[5,2,0]
OG(2,8);qmult;S[2,1];S[3,1];q*S[2]+q*S[1,1]+q*S[2,0]+S[4,3]+S[5,2]+S[5,2,0]
